topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
ageism_04,covidiots,1245788729907621888,./tweet_data/ageism_04/covidiots/tweets1/EUnuPR5VAAA0YyN.jpg,./annot_3000_hate/EUnuPR5VAAA0YyN.jpg,"Spiritual distancing comes easy for me, not only am I semi anti-social, but, I rejected the concept of God when I was first introduced to it. Here’s more pictures of religious COVIDIOTS that need to practice Spiritual Distancing.

#spiritualdistancing #COVIDIOTS https://t.co/oe84ygpRlT","Los Angeles Times SUBSCRIBE $1 for 8 weeks Megachurch pastors defy coronavirus pandemic, insisting on right to worship W r BE OUr ",los times megachurch pastor defy coronavirus pandemic insist right worship m9,0.0
asianhate_04,ChinaLiedPeopleDied,1251478029383041024,./tweet_data/asianhate_04/ChinaLiedPeopleDied/tweets3/EV4kWzzUwAEzPLL.jpg,./annot_3000_hate/EV4kWzzUwAEzPLL.jpg,"Yesterday 3 times on Trump's TL I mentioned China should be removed from UNSC and today around 50++ Chinese bots with 0 followers have suddenly started following me like #CoronaVirus .

Has it happened with anyone? What should I do with them?? 

#CKMKB #ChinaLiedPeopleDied https://t.co/OCOK9DRkT2",zzhuyaqun @zhuyaqun186 Follows you Follow zhzhuxuemei Follow @zhuxuemei913 Follows you Sandra3441 Follow @Sandra34412 Follows you n)sax+ @ucsext Follows you Follow hobart Follow @hobart7122 Follows you zhazhaochayou @zhaochayou895 Follows you Follow zhuzhushengna @zhushengna355 Follows you Follow modesty @modesty966 Follows you Follow Mmodesty @modesty8079 Follows you Follow ,follow follow fe oll follow low follow follow hobart follow follow follow follow modesty follow follow o0 follow follow,0.0
politics_12,TrumpIsACompleteFailure,1336334783916326913,./tweet_data/politics_12/TrumpIsACompleteFailure/tweets2/EoudZwYVgAAQur1.jpg,./annot_3000_hate/EoudZwYVgAAQur1.jpg,#TrumpIsACompleteFailure he thought this would make America look strong. https://t.co/dF3abEJdQM,"HE WROTE ME BEAUTIFUL LETTERS. WE FELL IN LOVE."" DONALD TRUMP ON KIM JONG-UN ",fom ote beautiful mas tet ae att wt,1.0
vaccine_04,BillGatesBioTerrorist,1254348404215422977,./tweet_data/vaccine_04/BillGatesBioTerrorist/tweets4/EWhXOD0WoAA3B4e.jpg,./annot_3000_hate/EWhXOD0WoAA3B4e.jpg,"@BioscienceAytu @MarkPimentelMD @CedarsSinai @MinPres @MinVWS @hugodejonge @koninklijkhuis Scroll up @jack?!

""this tweet is from a SUSPENDED account""

@BioscienceAytu video censored by @youtube

Now @Twitter corroborates to #DeepState #BillGates #VaccineAgenda #Event201 #BillGatesBioTerrorist #ID2020 censored science

I prefer #Healight vs. #Covid_19 (••) #FreeAytu! https://t.co/8mh3ojKj9g",AM I ALLOWED TOTWEET? ,ga allowed ek,0.0
asianhate_04,CCPVirus,1246845662294994945,./tweet_data/asianhate_04/CCPVirus/tweets1/EU2vhTvUEAArIUX.jpg,./annot_3000_hate/EU2vhTvUEAArIUX.jpg,@RealMattCouch I had to write a #CCPVirus condolence letter to extended family in Holland.  They tout a policy of working and still protecting the vulnerable.....it didn’t work out for Henk Dokter.  RIP ✝️ https://t.co/KnxJNNhb85,"De samenkomst voor de begrafenis is in verband met het Coronavirus in besloten kring. Deze dankdienst is te volgen via www.kerkdienstgemist.nl (GKV Uithuizen, donderdag 26 maart 2020, aanvang 13:30 uur) Correspondentieadres: Molenwierdstraat 2, 9981 BA Uithuizen ",er om al de voor de verband meet het besloten kring deze te volgen 26 2020 es 9981 ba,0.0
politics_04,Trump2020Landslide,1251725132709724160,./tweet_data/politics_04/Trump2020Landslide/tweets3/EV8FXE0XQAUtJ1D.jpg,./annot_3000_hate/EV8FXE0XQAUtJ1D.jpg,It Begins! #Trump2020Landslide https://t.co/34g8iHbAxd,RYAN FOURNIER BREAKING Kanye West has just announced that he will be casting his first vote EVER for President Donald J. Trump. ,ee oral a7 ea lf pan break kanye west announce cast president donald trump,0.0
politics_04,Trump2020Landslide,1254545789075914753,./tweet_data/politics_04/Trump2020Landslide/tweets4/EWkKvlnUYAMxU0h.jpg,./annot_3000_hate/EWkKvlnUYAMxU0h.jpg,You know who you are (@realDonaldTrump). #MAGA #MAGA2020 #Trump2020 #TrumpBurialPits #Trump2020NowMoreThanEver #Trump2020Landslide #StopAiringTrumpNow #waytoomanydumbfucksinamerica https://t.co/VAlvgQb5Zf,MAKE AMERICA GREAT AGAIN! LOROX Trump supporters unite & take the clorox challenge with Trump! ,apn uy duo ci oy wer un jo trump tanners unite se qs challenge trump,1.0
politics_12,LiarInChief,1335724796160651266,./tweet_data/politics_12/LiarInChief/tweets1/Eolyn3cXYAI8_As.jpg,./annot_3000_hate/Eolyn3cXYAI8_As.jpg,"Remember when #LiarInChief said that ""after the election, the media won't talk about the #coronavirus"" ????

#TrumpLiedPeopleDied #COVID19 https://t.co/0yYMFppSZC","Top News See All NEW CASES PER 100K 20201/13/2020 CASES PER 10 THE WHITE HOUSE WASHINGTON Birx: Winter coronavirus surge is the 'worst event that this country will face' Politics 5 hours ago Rudy Giuliani has tested positive for coronavirus, Trump says Politics Just now ",news winter coronavirus surge bad event country face politic hour ago rudy giuliani test positive coronavirus trump say politic,0.0
politics_04,kag,1250455087358631936,./tweet_data/politics_04/kag/tweets3/EVqCRUSWkAAFUVz.jpg,./annot_3000_hate/EVqCRUSWkAAFUVz.jpg,"TRUTH

Deport #Soros to #GITMO to await his #Execution for #TreasonousActs!

https://t.co/EhcyAaKvdz #MAGA #KAG #DRAINTHESWAMP #FL21 #VoteRebaForCongress2020 
#TheBestIsYetToCome 
 #WWG1WGA #QAnons https://t.co/Q13borw7oI",FRONTPAGEMAG.COM ICE Should Deport George Soros as a Nazi Collaborator - Frontpagemag %3D ,aie cs cc fe ae 92 kd ice deport george soros nazi collaborator,1.0
politics_04,TrumpCult,1247978457763581954,./tweet_data/politics_04/TrumpCult/tweets2/EVG1W2tU8AA9Lqd.jpg,./annot_3000_hate/EVG1W2tU8AA9Lqd.jpg,@DevinNunes House of #Republican Clowns! The #Trumpcult Wake-up! https://t.co/Pvc16w9Qyt,Hey Mitch make sure my loyal friends & family get T T H T those tax breaks! ,hey mitch es ess ss sure friend loyal law family tax aaa break ag ante um lal fi nef os,1.0
ageism_12,covidiots,1335669851709460480,./tweet_data/ageism_12/covidiots/tweets1/EfBDZe2WsAALsfb.jpg,./annot_3000_hate/EfBDZe2WsAALsfb.jpg,"#coronavirusUS #COVID #COVIDIOTS Through deaths #lockdownextensions, raised #suicides #domesticviolence, #sexualabuse unemployment etc. #Covid_19 has caused havoc. #Hunger &amp; #riots R awaited. No drug no #vaccine STOP IT. Take advice https://t.co/Q9gFNSRYsp https://t.co/hMwlss70uz",1.The Danger We Face 2. The Disease And Global THE KNOWLEDGE Spread 3. Work From Home 4. Bad Effects of Lockdown 5. Good Effects of Lockdown ,danger face disease global tob spread work home ta bad effects lockdown good effects lockdown rf,0.0
asianhate_04,CCPVirus,1250218973427269634,./tweet_data/asianhate_04/CCPVirus/tweets3/EVmrh26XYAcXkUy.jpg,./annot_3000_hate/EVmrh26XYAcXkUy.jpg,"@kinsellawarren CBC, CNN triggered by #CCPVirus,  UN #WHO scrutiny for their part.
DNC 🤐
Hunter Biden's $1.2 Billion Investment Fund 🤐
This Totalitarian regime is exporting faulty masks, tests. 
Iran, Venezuela, Russia, North Korea, Syria will side with CCP, DNC &amp; Libs. https://t.co/TNlsS8zUkG",BRO YOU JUST POSTED GOOD YOU ARE GOING TO GAIN SOCIAL CREDIT POINTS ,choot ngo fend ie pa esat tt te,1.0
asianhate_04,MakeChinaPay,1251848064844922880,./tweet_data/asianhate_04/MakeChinaPay/tweets3/EV91LaiXQAcyr5X.jpg,./annot_3000_hate/EV91LaiXQAcyr5X.jpg,Yes! No lipstick under masks! But a little clear / near-clear pomade/lip balm ~ Any brand is a good idea~ #coronavirus #COVID19  #mask #MakeChinaPay @CBSNewYork @JohnElliottTV https://t.co/JicprEXplN,LIMITED EDITION Vaseline. LIP THERAPY HEAL DRY LIPS Pink Bubbly HELPS NETWT 0.60Z (17g) Vaseline. Lip Therapy ALOE SLINIC NETWT 0.60Z (17g) ,eline pe c7 nn fad oe pp nie 06 ad wt ol ad,0.0
politics_2020-02,kag,1230196782631727105,./tweet_data/politics_2020-02/kag/tweets3/ERKJUcVXsAARqNc.jpg,./annot_3000_hate/ERKJUcVXsAARqNc.jpg,"Words of Wisdom Wednesday. #Cellphone company. Reliable, nationwide service, no hidden fees, no roaming charges. 1.877.367.7524 https://t.co/Agk8sIwsJ0  #1A #2A #ProLife #MAGA #KAG https://t.co/s4f0JB7THf","I WON'T INSULT YOUR PATRIOT M O B IL E INTELLIGENCE BY Mobilizing Conservatives® SUGGESTING THAT YOU REALLY 1.877.367.7524 BELIEVE WHAT PatriotMobile.com YOU JUST SAID. WILLIAM F. BUCKLEY, JR. ",ake nien insult intelligence patriot mobile sd mobilize conservative suggest believe say william buckley jr,0.0
politics_04,TrumpCult,1254417935646502916,./tweet_data/politics_04/TrumpCult/tweets4/EWiWdZJX0AAAIWb.jpg,./annot_3000_hate/EWiWdZJX0AAAIWb.jpg,#TrumpCult enjoy your kool-aid 🤡🐑 https://t.co/OsXZz82yoe,THE DPPOSITIONO LOOK AT THE GASLIGHT. ,wt iv fs look gaslight,0.0
mask_08,maskhole,1297332576646868992,./tweet_data/mask_08/maskhole/tweets4/EgENGaWUEAA-3wr.jpg,./annot_3000_hate/EgENGaWUEAA-3wr.jpg,@reviewjournal WEAR A FUCKING MASK. #Maskhole https://t.co/mk0A3tJLOK,Not today Karen ,fey karen ie,1.0
asianhate_08,ChiNazi,1293478548334759937,./tweet_data/asianhate_08/ChiNazi/tweets2/EfNb4UXUEAErVbX.jpg,./annot_3000_hate/EfNb4UXUEAErVbX.jpg,"@RepBrianBabin Thank you sir for #StandwithHK. For freedom and human value, #Hongkongers won’t give up, we need the world to fight with us to against #Chinazi https://t.co/HEiIvIdiUO","HONG KONG INTERNATIONAL ALLIANCE AGAINST TYRANNY OKE FIGHT THIS IS A WARNING TO THE WORLD, BE AWARE OR BE NEXT. #ANTI-CCP ",hong kong international alliance warning world aware,0.0
asianhate_08,CCP_is_terrorist,1290106787597713408,./tweet_data/asianhate_08/CCP_is_terrorist/tweets1/EedhSUqXoAAi9LM.jpg,./annot_3000_hate/EedhSUqXoAAi9LM.jpg,@YH_5678 Never stopping. #Hkindependence #CCP_is_terrorist https://t.co/q47RC5mZUY,SILENCE NO MORE WE ARE HONGKONGERS SA.M ,silence li po og,0.0
politics_2020-02,Trump2020Landslide,1230106521922670595,./tweet_data/politics_2020-02/Trump2020Landslide/tweets3/ERI3XJBWAAAkp6i.jpg,./annot_3000_hate/ERI3XJBWAAAkp6i.jpg,I would drink it too. How does her husband do it. #TWGRP #LeadRight #Trump2020Landslide https://t.co/4kNl30Px9v,"IF YOU WERE MY HUSBAND I'D POISON YOUR COFFEE IF YOU WERE MÝ WIFE, I'D DRINK IT imaflin conm ",coffee yw ay weed brink tt,1.0
politics_08,TrumpChaos,1298221767891267584,./tweet_data/politics_08/TrumpChaos/tweets4/EgQ10SqXsAEdCGq.jpg,./annot_3000_hate/EgQ10SqXsAEdCGq.jpg,@EliseStefanik @realDonaldTrump @GOP @TeamTrump @TrumpWarRoom Listen up! #TrumpChaos #TrumpHoaxedAmerica https://t.co/gHTOMJuABY,"AND NOW, A WORD FROM OUR PRESIDENT ingip.com ",ol oy president,1.0
ageism_04,covidiots,1249634737737486338,./tweet_data/ageism_04/covidiots/tweets2/EVeX7ElUEAA7PS4.jpg,./annot_3000_hate/EVeX7ElUEAA7PS4.jpg,"Thank you to every single person across India doing their part to stop the spread of #Coronavirus. 
Together, we can save lives.
#COVIDIOTS  #COVIDー19  #coronavirus  #CoronavirusPandemic  #Coronaindiaupdates #IndiaFightsCorona  #StaySafeStayHome  #SocialDistanacing https://t.co/odROGZ5iwe",Thank you to the... Incoming asia NEWS Grandmother checking her Teenager keeping his family entertained at home. sources before sharing. Kind neighbor picking up medicine for elders. Thoughtful friend remembering to check in. Girl reminding everyone We're all in this together. How can you help someone today ? to wash their hand. ,thank cs bd 1a ay help today,0.0
asianhate_04,ChinaVirus,1253308583984291842,./tweet_data/asianhate_04/ChinaVirus/tweets4/EWSlgD0WAAEaP16.jpg,./annot_3000_hate/EWSlgD0WAAEaP16.jpg,@Refugees warned today of mass life-threatening consequences if annual monsoon preparations cannot be completed on time in #Bangladesh amid the #ChinaVirus pandemic. A race to avert a monsoon catrastrophe. An emergency on top of an emergency. https://t.co/Ejn0UjlnBa,DIAMLFRON HIADDIAHKO OF A GOOD DHIAPKH RUSH ,aa beset laan ee ae ay,0.0
mask_2021-02,masksdontwork,1360037189124558850,./tweet_data/mask_2021-02/masksdontwork/tweets2/Et_SnWTXYAIxTQZ.jpg,./annot_3000_hate/Et_SnWTXYAIxTQZ.jpg,"#MasksDontWork unless you're a fake #POTUS named #JoeBiden 
#SniffSniff

#MAGA https://t.co/ybnbpJ5Rad",WHEN YOU'RE HAVING WITHDRAWALS FROM SNIFFING CHILDREN imgfip.com ,youre have withdrawals coed sniff child,1.0
politics_12,TrumpIsALaughingStock,1334439654385442816,./tweet_data/politics_12/TrumpIsALaughingStock/tweets1/EoThyvqXMAAg2VM.jpg,./annot_3000_hate/EoThyvqXMAAg2VM.jpg,"Wow. Who wants to remind @realDonaldTrump that his 2021 Calendar is only 20 days long? 😂🤣
#BiggestLoserTrump
#DiaperDon 
#TrumpIsALaughingStock 
#LoserInChief
#GrifterInChief https://t.co/QwvIIZ3aOy","Trump 2021 Calen... contact@victory.donaldtrump.c... Wed, Dec 02, 2020, 09:32 PM Contribute $30 or more NOW to get your Official 2021 Trump Calendar. >> Official 2021 TRUMP CALENDAR 2 0 2 1 TRUMP PENCE GET YOURS NOw » CONTRIBUTE $60 ",trump 2021 calen 44 dec 02 2020 pm contribute 30 official 2021 trump calendar os bay contribute s60,0.0
asianhate_04,CCP_is_terrorist,1254701808057892865,./tweet_data/asianhate_04/CCP_is_terrorist/tweets4/EWmYpIRU8AA2bqy.jpg,./annot_3000_hate/EWmYpIRU8AA2bqy.jpg,"@OzraeliAvi Get off #CCPChina 
#China 
#CCP_is_terrorist https://t.co/uWveQWbG73",Back down from Coronavirus Inquiry ! You will be poor as hell Or what? NIZ You ,leta tite ne oe ai lg pe,1.0
politics_04,TrumpGenocide,1249151921186799616,./tweet_data/politics_04/TrumpGenocide/tweets2/EVXhDNqXsAAD7tn.jpg,./annot_3000_hate/EVXhDNqXsAAD7tn.jpg,"19,868 Americans dead of Covid-19 as of 2 pm today.  @realDonaldTrump #TrumpLiesPeopleDie #GOPGenocide #Trumpresignnow #TrumpGenocide https://t.co/nwLN0YhCX9","The Donald J. Trump COVID-19 Memorial Mass Grave ""I don't take responsibility at all."" ",donald trump ae memorial ah mass grave nt responsibility al nye co,1.0
politics_04,Trump2020Landslide,1249783530219081740,./tweet_data/politics_04/Trump2020Landslide/tweets2/EVgfftoXQAExH6b.jpg,./annot_3000_hate/EVgfftoXQAExH6b.jpg,"To all democ🐀 Governors who have gone insane with power ⁦@GovMurphy⁩ ⁦@GovWhitmer⁩ 

Don’t Walk Away #RunAwayFromDemocrats 

#Trump2020Landslide 👍🏻 🇺🇸🇺🇸🇺🇸 https://t.co/Dld4RhYdI5","CITIZENS GET FINED FOR BEING OUTSIDE BUT CRIMINALS GET RELEASED FROM JAIL. CLEARLY, WE ELECTED IDIOTS. THE BEST HUMORAND MEMES ARE AT PATRIOTPOST.US ",citizen fine outside criminal release jail ty elect idiots humor ik,0.0
politics_2020-02,LiarInChief,1225475497741537280,./tweet_data/politics_2020-02/LiarInChief/tweets1/EQHCTTRUEAAaR1q.jpg,./annot_3000_hate/EQHCTTRUEAAaR1q.jpg,"Trump is riffing in the WH about all his biggest grievance hits. He's bigly pathetic. How on earth do his bad jokes help our country? It's a cult gathering of his biggest DC sycophants!

#LiarInChief #ThursdayThoughts #ThursdayMotivation #WorstPresidentEver #ManifestoOfMistruths https://t.co/FZ9QwI0F4m","HOW DO YOU KNOW WHEN TRUMP IS LYING? WHEN HIS LIPS ARE MOVING Occupy Democrats OR HIS TINY HANDS ARE TWEETING, ",know trumps lie sean lips move yh iy,1.0
politics_2020-02,kag,1229257379096801282,./tweet_data/politics_2020-02/kag/tweets3/EQ8zC6-WsAAfySM.jpg,./annot_3000_hate/EQ8zC6-WsAAfySM.jpg,"@CMaghner @EtheElephant1 @monster4341 @cyberanonrevolu @Razorsmack1 @PeteKent01 @stlpcs @WickedDog3 @9mmcassy @YogGar2 @SaveMyAmerica2 @KAG1776MAGA @FrozenFlash99 Thanks to Clara, for adding me United we stand #IFB #KAG https://t.co/IvMh5QfxrD",Trümp *2020* KEEP AMERICA GREAT ,sl le nn eis nv tw ih rum america great,0.0
politics_08,CreepyJoe,1296567294760562690,./tweet_data/politics_08/CreepyJoe/tweets3/Ef5U-jkWkAAI2t2.jpg,./annot_3000_hate/Ef5U-jkWkAAI2t2.jpg,Who is this absolute legend? 😂 #SniffingJoe #Biden #CreepyJoe #MAGA #MAGA2020 https://t.co/yHg3Qg2ipR,MA3 MP FRUMP 2020 RUMP ,fa nd nee ww cg ie ty sua seine ole tr,1.0
immigration_04,BuildTheWall,1247875264396345345,./tweet_data/immigration_04/BuildTheWall/tweets2/EVFX2U6WkAIQbFd.jpg,./annot_3000_hate/EVFX2U6WkAIQbFd.jpg,"@cspanwj @rollcall @cdechalus Walls work and they dont get sick.......

#BuildTheWall https://t.co/7kh73YO1SA",WALLS WORK THERE HAVE BEEN SIGNIFICANT DECREASES IN ILLEGAL IMMIGRATION WHERE WALLS HAVE BEEN BUILT ALONG THE U.S.-MEXICO BORDER: SAN DIEGO (BUILT 1992): DECREASED 92% EL PASO (BUILT 1993): DECREASED 95% TUCSON (BUILT 2000): DECREASED 90% YUMA (BUILT 2005): DECREASED 95% ,walls work ae raul eae oe acd san diego 1992 el paso build 1993 tucson build 2000 yuma build 2005,0.0
vaccine_04,Plandemic,1248280028191866881,./tweet_data/vaccine_04/Plandemic/tweets2/EVLH3cKU4AARy7_.jpg,./annot_3000_hate/EVLH3cKU4AARy7_.jpg,@BewareSheeps I am writing in the UK Gov...  For telling everyone to act their part in this live scripted movie. #plandemic #hoaxvirus #revelationofmethod https://t.co/ZS8d9iHTkB,"GOV UK O EGOVUK Act like you've got it NHS CORONAVIRUS STAY HOME TO HELP US SAVE LIVES ACT LIKE YOU'VE GOT IT, ANYONE CAN SPREAD IT. STAY HONE PROTECT THE NHS I SAVE LIVES ",oo stay home help save life ce cas pepa,0.0
politics_04,Trump2020Landslide,1246966041818865667,./tweet_data/politics_04/Trump2020Landslide/tweets1/EU4dAYxX0AAlDZ7.jpg,./annot_3000_hate/EU4dAYxX0AAlDZ7.jpg,"@gtconway3d @realDonaldTrump It's either death, lots of death, or a living hell under @POTUS.

Death would be sweet release from #psychobozo

#TrumpIsA_DANGER_ToAmerica
#TrumpisaNutJob 
#Trump2020Landslide 
#TrumpVirusCoverup 
#TrumpOwnEveryDeath 
#TrumpLiesAmericansDie 
#TrumpPressConference https://t.co/exayX03o0z",MY NEXT PIECE IS CALLED. NOTHING CAN STOP WHAT'S COMING. ,lna tatil sh sts ut stop whats come pp,0.0
asianhate_2021-04,ChineseVirus,1385781258433622021,./tweet_data/asianhate_2021-04/ChineseVirus/tweets4/EztItbbWQAgQXj8.jpg,./annot_3000_hate/EztItbbWQAgQXj8.jpg,@Asthakaushik05 All Of You ..Kindly Stay Safe .. And let us all together fight this Evil #ChineseVirus https://t.co/ITBhMvOYKo,"AVOID TOUCHING INSTEAD, FOLLOW N-NO UNNECESSARY CROWDING W-WASH YOUR HANDS O- OBEY SOCIAL DISTANCING AVOID TOUCHING MEN M- MOUTH E-EYES N- NOSE WOMEN M-MASK UP E- EXERCISE & EAT WELL ",avoid touch men olea instead follow women wash hand bs bey social dista saul a3 eat unnecessary cr ts,0.0
politics_2020-02,TrumpCult,1226206604246183937,./tweet_data/politics_2020-02/TrumpCult/tweets2/EQRcZ9zUEAAUFP1.jpg,./annot_3000_hate/EQRcZ9zUEAAUFP1.jpg,"@B52Malmet Wow..I was telling my daughter this yesterday
#KingCon 
#GopCult 
#TrumpCult https://t.co/1JjSY5SdZe","Come have a drink, it's my buy - Reverend Jim Jones 1978 JAP Meme Co. ",come drink ws pi buy er reverend jim jones 1978 jap meme co,0.0
politics_04,TrumpCult,1250244883467640832,./tweet_data/politics_04/TrumpCult/tweets3/EVnDF6IXgAAha5n.jpg,./annot_3000_hate/EVnDF6IXgAAha5n.jpg,"@MatthewMOConnel @fngoofy1 @GovLauraKelly @metheridge You definitely have freedom from an intelligent governor.
You don't appear to be the sharpest tool in the shed either 
#TrumpCult
#GOPPartyOfDeath
#TrumpStupidityKills
#Cult45 https://t.co/wlz0k5K6Aw","Told 1000 Brazilian citizens died from Covid19 Trumpasked, ""How many'sa BRAZILLION?"" ",tell brazilian citizen oe ty pen erc,0.0
politics_12,LiarInChief,1339060663646302209,./tweet_data/politics_12/LiarInChief/tweets3/EpVMkx_XYAET8hI.jpg,./annot_3000_hate/EpVMkx_XYAET8hI.jpg,"⁦@realDonaldTrump⁩ ⁦@senatemajldr⁩ ⁦@IvankaTrump⁩ Girl, tell your daddy to stop the toddler tantrum and act like an adult!  IT IS OVER! WE FIRED the #LiarInChief #GeorgiaVoteBlueFortheSenateBeAHeroForDemocracy #GEORGIAVOTEBLUE #GEORGIASAVEAMERICA https://t.co/tlc2W60xXA","“The election is over, in everybody's mind except Donald Trump."" FMR. SPEAKER JOHN BOEHNER (R -OH) REPUBLICANS FOR THE RULE OF LAW ",aa ik ie dee everybodys mind os donald trump fmr speaker john boehner roh republican rule law,0.0
vaccine_2021-02,Plandemic,1361298904696971266,./tweet_data/vaccine_2021-02/Plandemic/tweets3/EuROI7uXMAAEw3j.jpg,./annot_3000_hate/EuROI7uXMAAEw3j.jpg,Things that make you go hmm... #plandemic #DeepStateExposed #lookintoit https://t.co/W5jFBsFp8z,"THE CDC IS NOT AN INDEPENDENT AGENCY. IT IS A VACCINE COMPANY. THE CDC OWNS OVER 20 VACCINE PATENTS. IT SELLS ABOUT $4.6 BILLION DOLLARS OF VACCINES EVERY YEAR."" -RFK JR ",cdc independent agency vaccine company ij cdc owns vr 20 patent vaccines year 46 billion dollar ae,0.0
politics_08,TrumpIsALaughingStock,1290714471481171976,./tweet_data/politics_08/TrumpIsALaughingStock/tweets1/EemJ-GBWsAIC9ue.jpg,./annot_3000_hate/EemJ-GBWsAIC9ue.jpg,"It’s the chart for me😂😂

I am WHEEZING at this for SO many reasons😂😂😂

#someonegotpaidtomakethis #achildmadethis #whydoeshehavethis #whatarethosecolors #chartsfordummies #whatdoesitevenprove #icant #TrumpIsALaughingStock #Axios #TrumpIsLosing #lolllllllll https://t.co/qeicumzNi0","Axios on HB0 IN SOU CORONAVIRUS PANDEMIC TRUMP DISMISSES RISING DEATH TOLL, SAYS U.S. IS DOING ""VERY WE ",axio hbo ey pandemic trump dismiss rise death toll say ery,0.0
politics_12,TrumpIsACompleteFailure,1336385766356897795,./tweet_data/politics_12/TrumpIsACompleteFailure/tweets2/EovLxVMXcAI-g5e.jpg,./annot_3000_hate/EovLxVMXcAI-g5e.jpg,fuck our president #TrumpIsACompleteFailure https://t.co/bz5IIGfRQ8,DOCKE SE MILLIOC JOE RICE yare yare ,coat joe fice die ty ee,0.0
politics_08,Trump2020Landslide,1295227415229337603,./tweet_data/politics_08/Trump2020Landslide/tweets3/EfmSd00XsAE9byq.jpg,./annot_3000_hate/EfmSd00XsAE9byq.jpg,"@SenSchumer Dems can’t win the election without cheating, that is why they push hard for mail-in voting scam.  #Trump2020Landslide https://t.co/1Cu6GSYZRj",Tweet your reply ,ss ctf ee ok gc se eee ee tweet reply,0.0
mask_12,BurnYourMask,1336145411631804417,./tweet_data/mask_12/BurnYourMask/tweets2/EorwVSJVQAAUyHg.jpg,./annot_3000_hate/EorwVSJVQAAUyHg.jpg,"@dougducey @azcentral The TRUTH. 
The Plandemic is UNCONSTITUTIONAL 

The media is real deadly virus!!

You sold out to China- using fake stats to instill fear on MANY  &amp; people are losing everything. How could you?

#BurnYourMask 
#OpenUpAZ https://t.co/H15ytKS2wh",AMERICANS IN 1944 FACING ALMOST CERTAIN DEATH PD29-4 AMERICANS IN 2020 FACING A 99.9% SURVIVAL RATE VISIT PATRIOTPOST.US FOR THE BEST HUMOR AND MEMES ,americans 1944 face certain death tf tarry amen face survival rate aa tut,0.0
politics_12,dictatordan,1339386760065740801,./tweet_data/politics_12/dictatordan/tweets3/EpZ1J2CUUAA8_zC.jpg,./annot_3000_hate/EpZ1J2CUUAA8_zC.jpg,"Hey @AdamBandt @JWSpry @AndreasGreenov #climate #DictatorDan @climatecouncil

Come &amp; have a beer with my new friends &amp; me at The Imperial Hotel opposite Parliament. We're saving the world!!!!!!! https://t.co/J86oYr2o83",VTF DANGER LOGGING NATIVE FOREST .CEMIN CONSEN CLIMATE EMERGENC FREE MELBOURNE ,lt yy ae ie op mi vem ii log native 33 melbourne fa emergin,0.0
asianhate_08,ChinaVirus,1293984542760546306,./tweet_data/asianhate_08/ChinaVirus/tweets2/EfUoFRoXYAAvvuS.jpg,./annot_3000_hate/EfUoFRoXYAAvvuS.jpg,@KamalaHarris @BarackObama @JoeBiden It’s the #ChinaVirus you #NASTY dope! https://t.co/w1BXiyfu2P,I'm ChinaJoe Biden and I forgot the thing! ,biden forget uae abbr dy aa ay oe,1.0
politics_2020-02,LiarInChief,1226668075585613825,./tweet_data/politics_2020-02/LiarInChief/tweets2/EQYAD75U0AAG1Sf.png,./annot_3000_hate/EQYAD75U0AAG1Sf.png,"@realDonaldTrump We are on it! Come November 5, 2020 you will be gone - if not before #LiarInChief https://t.co/iccJU4D9qh","THE ONLY WAY TO TRULY ""MAKE AMERICA GREAT AGAIN"" ",way t0 america great pl tes ene,1.0
immigration_2020-02,illegalaliens,1228793070486945793,./tweet_data/immigration_2020-02/illegalaliens/tweets3/EQ2Mx2JWoAMLMs1.jpg,./annot_3000_hate/EQ2Mx2JWoAMLMs1.jpg,@Alyssa_Milano Thank you to our great President Trump for protecting us legal citizens from the invasion of illegal criminals! #HispanicsForTrump #LatinosForTrump #IllegalAliens #Democrats2020 #DemocratsAreDestroyingAmerica https://t.co/GFKps59Mdk,HOMELESS SERVICEMEN SHOULD COME BEFORE ANY REFUGEES OR ILLEGAL ALIENS @Don Vito 08 HOMELESS VET SUPPORT YOUR TROOPS YES OR NO? Comment below ,o8 ai homeless servicemen come refugees ana wel ras te yes troop comment,0.0
asianhate_12,ChineseVirus,1344031469497319424,./tweet_data/asianhate_12/ChineseVirus/tweets5/Eqb1fd8VgAI0pcQ.jpg,./annot_3000_hate/Eqb1fd8VgAI0pcQ.jpg,"@SariArhoHavren #ChineseVirus vaccine from #Putin's #Russia has Vodka!
#ChineseVirus vaccine from the crooks of #China has Bat soup in it. Which one do you prefer: tipsy or tasty?

@realDonaldTrump @USTradeRep @SecPompeo @StateDept @DeptofDefense @EsperDoD @PeterNavarro45 @HawleyMO @NikkiHaley https://t.co/qxPdxCld0M",We're dealing with a family of crooks. ,deal family oe fol kele,1.0
